capture_event_id,split,site_id,datetime,longitude,latitude,environment_feature_status,chirps_monthly_mm,chirps_source_file,jrc_water_occurrence_pct,jrc_water_seasonality_months,jrc_water_extent_class,month,modis_composite_count,modis_first_calendar_date,modis_latest_calendar_date,modis_ndvi_mean,modis_ndvi_median,modis_ndvi_min,modis_ndvi_max,modis_evi_mean,modis_evi_median,modis_evi_min,modis_evi_max,modis_blue_reflectance_mean,modis_red_reflectance_mean,modis_nir_reflectance_mean,modis_mir_reflectance_mean,modis_pixel_reliability_mean,modis_pixel_reliability_best,modis_vi_quality_mode,modis_full_available,modis_ndvi_seed,modis_evi_seed,modis_seed_available
ASG00001ya,train_core,F05,2010-07-28T05:27:14,34.83303033734737,-2.46975752506659,ok,6.6293625831604,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.07.tif,0.0,0.0,0.0,2010-07,2,2010-07-12,2010-07-28,0.20575,0.20575,0.2004,0.2111,0.07145,0.07145,0.0694,0.0735,0.03875,0.0675,0.10235,0.16175,0.0,0.0,2116,True,,,False
ASG000020a,train_core,F05,2010-08-04T07:45:40,34.83303033734737,-2.46975752506659,ok,1.0594699382781982,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.2064,0.2064,0.1944,0.2184,0.1107,0.1107,0.1068,0.1146,0.0639,0.123,0.18725,0.2452,0.0,0.0,2116,True,,,False
ASG000021c,train_core,F05,2010-08-05T15:06:30,34.83303033734737,-2.46975752506659,ok,1.0594699382781982,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.2064,0.2064,0.1944,0.2184,0.1107,0.1107,0.1068,0.1146,0.0639,0.123,0.18725,0.2452,0.0,0.0,2116,True,,,False
ASG000022c,train_core,F06,2010-07-24T14:33:24,34.83542302535817,-2.490235468579872,ok,6.6293625831604,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.07.tif,0.0,0.0,0.0,2010-07,2,2010-07-12,2010-07-28,0.318,0.318,0.2987,0.3373,0.2021,0.2021,0.1921,0.2121,0.06715,0.13835,0.2671,0.1976,0.0,0.0,2116,True,,,False
ASG000022y,train_core,F06,2010-07-26T22:21:08,34.83542302535817,-2.490235468579872,ok,6.6293625831604,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.07.tif,0.0,0.0,0.0,2010-07,2,2010-07-12,2010-07-28,0.318,0.318,0.2987,0.3373,0.2021,0.2021,0.1921,0.2121,0.06715,0.13835,0.2671,0.1976,0.0,0.0,2116,True,,,False
ASG0000232,train_core,F06,2010-07-27T21:37:44,34.83542302535817,-2.490235468579872,ok,6.6293625831604,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.07.tif,0.0,0.0,0.0,2010-07,2,2010-07-12,2010-07-28,0.318,0.318,0.2987,0.3373,0.2021,0.2021,0.1921,0.2121,0.06715,0.13835,0.2671,0.1976,0.0,0.0,2116,True,,,False
ASG0000233,train_core,F06,2010-07-27T23:19:28,34.83542302535817,-2.490235468579872,ok,6.6293625831604,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.07.tif,0.0,0.0,0.0,2010-07,2,2010-07-12,2010-07-28,0.318,0.318,0.2987,0.3373,0.2021,0.2021,0.1921,0.2121,0.06715,0.13835,0.2671,0.1976,0.0,0.0,2116,True,,,False
ASG000023o,train_core,F06,2010-08-01T05:32:36,34.83542302535817,-2.490235468579872,ok,1.0594699382781982,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.26975,0.26975,0.2667,0.2728,0.1692,0.1692,0.1562,0.1822,0.0702,0.15,0.261,0.213,0.0,0.0,2116,True,,,False
ASG000023x,train_core,F06,2010-08-02T03:27:30,34.83542302535817,-2.490235468579872,ok,1.0594699382781982,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.26975,0.26975,0.2667,0.2728,0.1692,0.1692,0.1562,0.1822,0.0702,0.15,0.261,0.213,0.0,0.0,2116,True,,,False
ASG000023z,train_core,F06,2010-08-02T03:35:26,34.83542302535817,-2.490235468579872,ok,1.0594699382781982,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.26975,0.26975,0.2667,0.2728,0.1692,0.1692,0.1562,0.1822,0.0702,0.15,0.261,0.213,0.0,0.0,2116,True,,,False
ASG000025p,train_core,F06,2010-08-11T13:29:54,34.83542302535817,-2.490235468579872,ok,1.0594699382781982,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.26975,0.26975,0.2667,0.2728,0.1692,0.1692,0.1562,0.1822,0.0702,0.15,0.261,0.213,0.0,0.0,2116,True,,,False
ASG0000265,train_core,F06,2010-08-14T09:36:44,34.83542302535817,-2.490235468579872,ok,1.0594699382781982,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.26975,0.26975,0.2667,0.2728,0.1692,0.1692,0.1562,0.1822,0.0702,0.15,0.261,0.213,0.0,0.0,2116,True,,,False
ASG0000267,train_core,F06,2010-08-14T09:42:50,34.83542302535817,-2.490235468579872,ok,1.0594699382781982,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.26975,0.26975,0.2667,0.2728,0.1692,0.1692,0.1562,0.1822,0.0702,0.15,0.261,0.213,0.0,0.0,2116,True,,,False
ASG0000268,train_core,F06,2010-08-14T09:44:32,34.83542302535817,-2.490235468579872,ok,1.0594699382781982,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.26975,0.26975,0.2667,0.2728,0.1692,0.1692,0.1562,0.1822,0.0702,0.15,0.261,0.213,0.0,0.0,2116,True,,,False
ASG000026h,train_core,F06,2010-08-16T01:14:02,34.83542302535817,-2.490235468579872,ok,1.0594699382781982,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.26975,0.26975,0.2667,0.2728,0.1692,0.1692,0.1562,0.1822,0.0702,0.15,0.261,0.213,0.0,0.0,2116,True,,,False
ASG0000277,train_core,F06,2010-08-18T05:53:48,34.83542302535817,-2.490235468579872,ok,1.0594699382781982,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.26975,0.26975,0.2667,0.2728,0.1692,0.1692,0.1562,0.1822,0.0702,0.15,0.261,0.213,0.0,0.0,2116,True,,,False
ASG000027e,train_core,F06,2010-08-18T14:43:08,34.83542302535817,-2.490235468579872,ok,1.0594699382781982,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.26975,0.26975,0.2667,0.2728,0.1692,0.1692,0.1562,0.1822,0.0702,0.15,0.261,0.213,0.0,0.0,2116,True,,,False
ASG000027f,train_core,F06,2010-08-18T23:36:30,34.83542302535817,-2.490235468579872,ok,1.0594699382781982,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.26975,0.26975,0.2667,0.2728,0.1692,0.1692,0.1562,0.1822,0.0702,0.15,0.261,0.213,0.0,0.0,2116,True,,,False
ASG000027w,train_core,G01,2010-09-03T10:54:36,34.85421909930834,-2.389449477928099,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.36825,0.36825,0.3449,0.3916,0.20085,0.20085,0.1954,0.2063,0.0467,0.1062,0.22815,0.24025,0.0,0.0,2116,True,,,False
ASG0000289,train_core,G01,2010-09-22T14:42:48,34.85421909930834,-2.389449477928099,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.36825,0.36825,0.3449,0.3916,0.20085,0.20085,0.1954,0.2063,0.0467,0.1062,0.22815,0.24025,0.0,0.0,2116,True,,,False
ASG000028o,train_core,G01,2010-09-29T17:11:38,34.85421909930834,-2.389449477928099,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.36825,0.36825,0.3449,0.3916,0.20085,0.20085,0.1954,0.2063,0.0467,0.1062,0.22815,0.24025,0.0,0.0,2116,True,,,False
ASG000028x,train_core,G01,2010-10-12T13:36:22,34.85421909930834,-2.389449477928099,ok,29.380172729492188,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.10.tif,0.0,0.0,0.0,2010-10,1,2010-10-16,2010-10-16,0.4655,0.4655,0.4655,0.4655,0.2517,0.2517,0.2517,0.2517,0.0408,0.0811,0.2224,0.1943,0.0,0.0,2116,True,,,False
ASG000029c,train_core,G02,2010-07-24T03:29:08,34.854533664327064,-2.409423739936265,ok,6.9214253425598145,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.07.tif,0.0,0.0,0.0,2010-07,2,2010-07-12,2010-07-28,0.3301,0.3301,0.2842,0.376,0.1812,0.1812,0.1641,0.1983,0.0561,0.1071,0.2103,0.1971,0.0,0.0,2116,True,,,False
ASG000029d,train_core,G02,2010-07-24T03:37:10,34.854533664327064,-2.409423739936265,ok,6.9214253425598145,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.07.tif,0.0,0.0,0.0,2010-07,2,2010-07-12,2010-07-28,0.3301,0.3301,0.2842,0.376,0.1812,0.1812,0.1641,0.1983,0.0561,0.1071,0.2103,0.1971,0.0,0.0,2116,True,,,False
ASG000029i,train_core,G02,2010-07-25T07:18:16,34.854533664327064,-2.409423739936265,ok,6.9214253425598145,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.07.tif,0.0,0.0,0.0,2010-07,2,2010-07-12,2010-07-28,0.3301,0.3301,0.2842,0.376,0.1812,0.1812,0.1641,0.1983,0.0561,0.1071,0.2103,0.1971,0.0,0.0,2116,True,,,False
ASG00002aq,train_core,G02,2010-07-31T01:51:06,34.854533664327064,-2.409423739936265,ok,6.9214253425598145,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.07.tif,0.0,0.0,0.0,2010-07,2,2010-07-12,2010-07-28,0.3301,0.3301,0.2842,0.376,0.1812,0.1812,0.1641,0.1983,0.0561,0.1071,0.2103,0.1971,0.0,0.0,2116,True,,,False
ASG00002b6,train_core,G02,2010-08-01T20:12:04,34.854533664327064,-2.409423739936265,ok,1.1984673738479614,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.27375,0.27375,0.2614,0.2861,0.1607,0.1607,0.1539,0.1675,0.0651,0.13265,0.23185,0.2279,0.0,0.0,2116,True,,,False
ASG00002dp,train_core,G02,2010-08-09T03:28:10,34.854533664327064,-2.409423739936265,ok,1.1984673738479614,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.27375,0.27375,0.2614,0.2861,0.1607,0.1607,0.1539,0.1675,0.0651,0.13265,0.23185,0.2279,0.0,0.0,2116,True,,,False
ASG00002hf,train_core,G02,2010-08-29T01:02:12,34.854533664327064,-2.409423739936265,ok,1.1984673738479614,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.08.tif,0.0,0.0,0.0,2010-08,2,2010-08-13,2010-08-29,0.27375,0.27375,0.2614,0.2861,0.1607,0.1607,0.1539,0.1675,0.0651,0.13265,0.23185,0.2279,0.0,0.0,2116,True,,,False
ASG00002i4,train_core,G02,2010-09-01T09:40:38,34.854533664327064,-2.409423739936265,ok,38.68344497680664,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.43525,0.43525,0.4107,0.4598,0.24655,0.24655,0.2426,0.2505,0.04615,0.09435,0.23825,0.20135,0.0,0.0,2116,True,,,False
ASG00002jv,train_core,G02,2010-09-27T10:08:10,34.854533664327064,-2.409423739936265,ok,38.68344497680664,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.43525,0.43525,0.4107,0.4598,0.24655,0.24655,0.2426,0.2505,0.04615,0.09435,0.23825,0.20135,0.0,0.0,2116,True,,,False
ASG00002jy,train_core,G02,2010-09-29T10:23:46,34.854533664327064,-2.409423739936265,ok,38.68344497680664,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.43525,0.43525,0.4107,0.4598,0.24655,0.24655,0.2426,0.2505,0.04615,0.09435,0.23825,0.20135,0.0,0.0,2116,True,,,False
ASG00002ps,train_core,H01,2010-09-02T12:38:00,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG00002pt,train_core,H01,2010-09-02T12:40:24,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG00002xx,train_core,H01,2010-09-07T06:21:44,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG00002z6,train_core,H01,2010-09-07T12:40:54,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG00002zw,train_core,H01,2010-09-07T17:50:24,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG0000315,train_core,H01,2010-09-09T02:07:36,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG0000316,train_core,H01,2010-09-09T04:43:00,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG000031o,train_core,H01,2010-09-09T22:14:14,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG000031q,train_core,H01,2010-09-10T05:51:02,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG0000326,train_core,H01,2010-09-11T00:12:00,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG000032h,train_core,H01,2010-09-12T02:22:44,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG0000356,train_core,H01,2010-09-16T18:34:54,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG000035r,train_core,H01,2010-09-17T22:02:14,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG0000363,train_core,H01,2010-09-19T02:50:52,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG0000365,train_core,H01,2010-09-19T18:20:56,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG0000368,train_core,H01,2010-09-20T07:34:16,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG000037d,train_core,H01,2010-09-22T08:31:14,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG000037r,train_core,H01,2010-09-23T02:08:16,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG0000381,train_core,H01,2010-09-24T07:25:12,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG000038d,train_core,H01,2010-09-24T07:58:38,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG000039p,train_core,H01,2010-09-26T03:57:50,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG00003a1,train_core,H01,2010-09-26T08:01:42,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG00003aj,train_core,H01,2010-09-27T11:24:58,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG00003ak,train_core,H01,2010-09-27T11:27:54,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG00003b5,train_core,H01,2010-09-29T15:58:14,34.87642408613753,-2.3896814099322605,ok,41.62153625488281,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.09.tif,0.0,0.0,0.0,2010-09,2,2010-09-14,2010-09-30,0.40695,0.40695,0.3953,0.4186,0.20235,0.20235,0.1957,0.209,0.03995,0.08155,0.19355,0.1978,0.0,0.0,2116,True,,,False
ASG00003cr,train_core,H01,2010-10-02T04:16:02,34.87642408613753,-2.3896814099322605,ok,29.380172729492188,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.10.tif,0.0,0.0,0.0,2010-10,1,2010-10-16,2010-10-16,0.4596,0.4596,0.4596,0.4596,0.251,0.251,0.251,0.251,0.0418,0.0833,0.225,0.1948,0.0,0.0,2116,True,,,False
ASG00003df,train_core,H01,2010-10-03T20:32:00,34.87642408613753,-2.3896814099322605,ok,29.380172729492188,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.10.tif,0.0,0.0,0.0,2010-10,1,2010-10-16,2010-10-16,0.4596,0.4596,0.4596,0.4596,0.251,0.251,0.251,0.251,0.0418,0.0833,0.225,0.1948,0.0,0.0,2116,True,,,False
ASG00003dp,train_core,H01,2010-10-04T03:54:36,34.87642408613753,-2.3896814099322605,ok,29.380172729492188,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.10.tif,0.0,0.0,0.0,2010-10,1,2010-10-16,2010-10-16,0.4596,0.4596,0.4596,0.4596,0.251,0.251,0.251,0.251,0.0418,0.0833,0.225,0.1948,0.0,0.0,2116,True,,,False
ASG00003en,train_core,H01,2010-10-06T01:22:10,34.87642408613753,-2.3896814099322605,ok,29.380172729492188,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.10.tif,0.0,0.0,0.0,2010-10,1,2010-10-16,2010-10-16,0.4596,0.4596,0.4596,0.4596,0.251,0.251,0.251,0.251,0.0418,0.0833,0.225,0.1948,0.0,0.0,2116,True,,,False
ASG00003ep,train_core,H01,2010-10-06T01:42:42,34.87642408613753,-2.3896814099322605,ok,29.380172729492188,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.10.tif,0.0,0.0,0.0,2010-10,1,2010-10-16,2010-10-16,0.4596,0.4596,0.4596,0.4596,0.251,0.251,0.251,0.251,0.0418,0.0833,0.225,0.1948,0.0,0.0,2116,True,,,False
ASG00003eq,train_core,H01,2010-10-06T03:07:00,34.87642408613753,-2.3896814099322605,ok,29.380172729492188,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.10.tif,0.0,0.0,0.0,2010-10,1,2010-10-16,2010-10-16,0.4596,0.4596,0.4596,0.4596,0.251,0.251,0.251,0.251,0.0418,0.0833,0.225,0.1948,0.0,0.0,2116,True,,,False
ASG00003er,train_core,H01,2010-10-06T05:48:52,34.87642408613753,-2.3896814099322605,ok,29.380172729492188,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.10.tif,0.0,0.0,0.0,2010-10,1,2010-10-16,2010-10-16,0.4596,0.4596,0.4596,0.4596,0.251,0.251,0.251,0.251,0.0418,0.0833,0.225,0.1948,0.0,0.0,2116,True,,,False
ASG00003g4,train_core,H01,2010-10-08T23:05:46,34.87642408613753,-2.3896814099322605,ok,29.380172729492188,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.10.tif,0.0,0.0,0.0,2010-10,1,2010-10-16,2010-10-16,0.4596,0.4596,0.4596,0.4596,0.251,0.251,0.251,0.251,0.0418,0.0833,0.225,0.1948,0.0,0.0,2116,True,,,False
ASG00003g7,train_core,H01,2010-10-09T04:07:58,34.87642408613753,-2.3896814099322605,ok,29.380172729492188,data/raw/environment/chirps_v3_monthly_africa/2010/chirps-v3.0.2010.10.tif,0.0,0.0,0.0,2010-10,1,2010-10-16,2010-10-16,0.4596,0.4596,0.4596,0.4596,0.251,0.251,0.251,0.251,0.0418,0.0833,0.225,0.1948,0.0,0.0,2116,True,,,False
